"","Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay"
"5246",2008,11,16,7,910,910,1105,1018,"OH",6520,"N713CA",115,68,48,47,0,"CVG","GRR",268,5,62,0,0,47,0,0
"5247",2008,11,16,7,2215,2130,2359,2336,"OH",6772,"N371CA",104,126,86,23,45,"ATL","PHL",665,5,13,23,0,0,0,0
"5248",2008,11,16,7,2130,2100,2318,2248,"OH",6815,"N398CA",108,108,61,30,30,"JFK","BUF",301,7,40,0,30,0,0,0
"5249",2008,11,16,7,1238,1034,1354,1158,"OO",5800,"N975SW",76,84,54,116,124,"MFR","SFO",329,5,17,0,0,0,0,116
"5250",2008,11,16,7,609,614,813,752,"OO",6495,"N956SW",184,158,120,21,-5,"COS","LAX",833,49,15,0,0,21,0,0
"5251",2008,11,16,7,1414,1407,1526,1510,"OO",6588,"N930SW",72,63,41,16,7,"RNO","SFO",192,14,17,0,0,9,0,7
"5252",2008,11,16,7,1138,1125,1308,1245,"OO",2871,"N403SW",150,140,113,23,13,"EWR","MKE",725,6,31,13,0,10,0,0
"5253",2008,11,16,7,2112,1940,2240,2120,"OO",2879,"N498CA",148,160,113,80,92,"EWR","MKE",725,4,31,0,0,0,0,80
"5254",2008,11,16,7,1429,1340,1727,1655,"OO",4892,"N438SW",118,135,104,32,49,"SLC","OMA",839,5,9,32,0,0,0,0
"5255",2008,11,16,7,2309,2231,2320,2251,"OO",4477,"N814SK",71,80,53,29,38,"ATL","JAN",341,5,13,0,0,0,0,29
"5256",2008,11,16,7,1721,1655,1854,1833,"OO",4493,"N406SW",93,98,72,21,26,"COS","SLC",410,7,14,21,0,0,0,0
"5257",2008,11,16,7,2014,1918,2137,2033,"OO",5861,"N916SW",83,75,55,64,56,"ORD","DSM",299,6,22,8,0,8,0,48
"5258",2008,11,16,7,2228,2230,636,614,"UA",44,"N674UA",308,284,264,22,-2,"LAX","IAD",2288,5,39,0,0,22,0,0
"5259",2008,11,16,7,1115,1024,1324,1234,"UA",322,"N845UA",129,130,98,50,51,"SFO","SEA",679,10,21,50,0,0,0,0
"5260",2008,11,16,7,554,606,640,625,"UA",1205,"N849UA",106,79,45,15,-12,"DTW","ORD",235,4,57,0,0,15,0,0
"5261",2008,11,16,7,1902,1850,2137,2119,"UA",1204,"N539UA",95,89,58,18,12,"ORD","PIT",412,6,31,0,12,6,0,0
"5262",2008,11,16,7,1724,1723,1907,1838,"UA",473,"N386UA",163,135,123,29,1,"BWI","ORD",622,8,32,0,0,29,0,0
"5263",2008,11,16,7,727,730,1126,1056,"UA",1178,"N830UA",179,146,122,30,-3,"SMF","DEN",910,43,14,0,0,30,0,0
"5264",2008,11,16,7,1004,945,1546,1521,"UA",1534,"N485UA",222,216,191,25,19,"LAS","ORD",1515,4,27,19,0,6,0,0
"5265",2008,11,16,7,658,700,1523,1453,"UA",290,"N422UA",325,293,276,30,-2,"SMF","IAD",2358,9,40,0,0,30,0,0
"5266",2008,11,16,7,1857,1755,2005,1920,"UA",939,"N569UA",128,145,109,45,62,"DEN","SAN",853,1,18,45,0,0,0,0
"5267",2008,11,16,7,2225,2140,41,2353,"UA",332,"N572UA",76,73,39,48,45,"ORD","DTW",235,26,11,0,0,3,0,45
"5268",2008,11,16,7,1100,1045,1718,1658,"UA",906,"N540UA",258,253,231,20,15,"SFO","ORD",1846,4,23,15,0,5,0,0
"5269",2008,11,16,7,1017,1010,1315,1243,"UA",1123,"N820UA",298,273,221,32,7,"PHL","DEN",1557,4,73,0,0,32,0,0
"5270",2008,11,16,7,2146,2034,2331,2301,"UA",651,"N430UA",225,267,210,30,72,"ORD","SAN",1723,2,13,0,0,0,0,30
"5271",2008,11,16,7,1844,1637,2104,1853,"UA",271,"N562UA",260,256,223,131,127,"PHL","DEN",1557,10,27,0,0,4,0,127
"5272",2008,11,16,7,2206,2139,2356,2338,"UA",509,"N562UA",170,179,152,18,27,"DEN","SEA",1024,4,14,8,0,0,0,10
"5273",2008,11,16,7,1947,1945,2113,2058,"US",1060,"N968UW",86,73,51,15,2,"CLT","DCA",331,5,30,0,0,13,0,2
"5274",2008,11,16,7,1751,1745,2122,2042,"US",532,"N662AW",391,357,304,40,6,"JFK","LAS",2248,5,82,0,0,34,0,6
"5275",2008,11,16,7,805,815,1127,1023,"US",1432,"N967UW",202,128,136,64,-10,"JAX","PHL",742,54,12,0,0,64,0,0
"5276",2008,11,16,7,953,955,1222,1134,"US",1991,"N417US",209,159,116,48,-2,"PHL","ORD",678,3,90,0,0,48,0,0
"5277",2008,11,16,7,1312,1155,2038,1936,"US",730,"N918UW",266,281,245,62,77,"LAS","PHL",2176,5,16,62,0,0,0,0
"5278",2008,11,16,7,959,1000,1617,1553,"US",231,"N658AW",258,233,209,24,-1,"PHX","DTW",1671,11,38,0,0,24,0,0
"5279",2008,11,16,7,1410,1411,1551,1536,"US",1703,"N704US",101,85,60,15,-1,"DCA","CLT",331,4,37,0,0,15,0,0
"5280",2008,11,16,7,1519,1456,1522,1501,"US",51,"N642AW",63,65,43,21,23,"PHX","LAS",256,5,15,21,0,0,0,0
"5281",2008,11,16,7,807,800,1035,1017,"US",122,"N831AW",88,77,62,18,7,"LAX","PHX",370,8,18,7,0,11,0,0
"5282",2008,11,16,7,2230,2220,7,2352,"US",1857,"N200UU",97,92,66,15,10,"CLT","MCO",468,7,24,10,0,5,0,0
"5283",2008,11,16,7,2047,2010,2319,2255,"US",311,"N650AW",272,285,251,24,37,"CLT","PHX",1774,4,17,0,0,0,0,24
"5284",2008,11,16,7,1500,1441,1704,1624,"US",980,"N762US",184,163,149,40,19,"CLT","MSP",930,5,30,0,0,21,0,19
"5285",2008,11,16,7,1812,1755,2037,2016,"US",1851,"N766US",265,261,241,21,17,"CLT","TUS",1735,4,20,17,0,4,0,0
"5286",2008,11,16,7,1834,1748,2038,2020,"US",350,"N644AW",184,212,163,18,46,"MSP","PHX",1276,3,18,0,0,0,0,18
"5287",2008,11,16,7,1010,1000,1445,1333,"US",1193,"N173US",395,333,288,72,10,"PHL","PHX",2075,6,101,0,0,72,0,0
"5288",2008,11,16,7,1525,1455,1802,1656,"US",1972,"N527AU",157,121,89,66,30,"CLT","EWR",529,7,61,0,0,66,0,0
"5289",2008,11,16,7,739,745,1127,1029,"US",1438,"N442US",228,164,144,58,-6,"RSW","PHL",992,71,13,0,0,58,0,0
"5290",2008,11,16,7,1707,1555,2310,2158,"US",46,"N903AW",243,243,221,72,72,"PHX","DCA",1979,5,17,72,0,0,0,0
"5291",2008,11,16,7,1349,1326,1553,1530,"US",595,"N168AW",124,124,106,23,23,"PDX","LAS",762,10,8,21,0,0,0,2
"5292",2008,11,16,7,1216,1120,1449,1351,"US",1585,"N458UW",153,151,135,58,56,"PHL","MCO",861,4,14,0,0,2,0,56
"5293",2008,11,16,7,1409,1250,1647,1545,"WN",3046,"N916WN",158,175,143,62,79,"RSW","PHL",992,5,10,0,0,60,0,2
"5294",2008,11,16,7,1138,1040,1320,1245,"WN",3146,"N743SW",222,245,210,35,58,"IND","PHX",1489,5,7,35,0,0,0,0
"5295",2008,11,16,7,1900,1530,2202,1835,"WN",809,"N641SW",182,185,172,207,210,"PVD","MCO",1073,3,7,207,0,0,0,0
"5296",2008,11,16,7,1725,1715,2146,2130,"WN",268,"N738CB",201,195,183,16,10,"PHX","MDW",1444,7,11,10,0,6,0,0
"5297",2008,11,16,7,1210,1140,1305,1245,"WN",12,"N309SW",115,125,98,20,30,"ABQ","LAX",677,7,10,0,0,0,0,20
"5298",2008,11,16,7,1843,1730,2128,2010,"WN",3091,"N398SW",165,160,134,78,73,"PHL","MCO",861,7,24,0,0,5,0,73
"5299",2008,11,16,7,842,735,1106,1015,"WN",1038,"N310SW",204,220,191,51,67,"BWI","HOU",1246,4,9,51,0,0,0,0
"5300",2008,11,16,7,1628,1605,1728,1710,"WN",3002,"N630WN",60,65,50,18,23,"DAL","LBB",293,3,7,18,0,0,0,0
"5301",2008,11,16,7,1537,1510,1729,1710,"WN",1511,"N352SW",172,180,155,19,27,"MCO","SAT",1040,3,14,0,0,0,0,19
"5302",2008,11,16,7,959,955,1317,1245,"WN",3681,"N651SW",198,170,134,32,4,"PHL","PBI",951,3,61,0,0,32,0,0
"5303",2008,11,16,7,1631,1550,1848,1820,"WN",3676,"N921WN",197,210,179,28,41,"FLL","MCI",1242,6,12,7,0,0,0,21
"5304",2008,11,16,7,1624,1550,2137,2110,"WN",3506,"N264LV",193,200,181,27,34,"ABQ","MCO",1552,6,6,2,0,0,0,25
"5305",2008,11,16,7,1456,1425,1621,1545,"WN",954,"N699SW",85,80,67,36,31,"RDU","PHL",336,6,12,16,0,5,0,15
"5306",2008,11,16,7,2149,2055,2303,2225,"WN",485,"N679AA",74,90,65,38,54,"MCI","DAL",461,3,6,7,0,0,0,31
"5307",2008,11,16,7,1927,1905,2005,1920,"WN",2799,"N761RR",98,75,44,45,22,"DTW","MDW",229,11,43,8,0,23,0,14
"5308",2008,11,16,7,1154,1040,1305,1155,"WN",2830,"N414WN",71,75,56,70,74,"RNO","LAS",345,7,8,70,0,0,0,0
"5309",2008,11,16,7,2214,2130,2337,2310,"WN",2622,"N387SW",143,160,129,27,44,"MDW","DEN",895,5,9,2,0,0,0,25
"5310",2008,11,16,7,1409,1345,1524,1500,"WN",375,"N768SW",75,75,54,24,24,"RNO","LAS",345,6,15,18,0,0,0,6
"5311",2008,11,16,7,1505,1440,1712,1645,"WN",2193,"N290WN",67,65,46,27,25,"MDW","CMH",284,4,17,0,0,2,0,25
"5312",2008,11,16,7,1418,1230,1646,1535,"WN",515,"N336SW",148,185,131,71,108,"FLL","PHL",992,7,10,0,0,68,0,3
"5313",2008,11,16,7,1846,1725,2009,1855,"WN",3035,"N460WN",83,90,51,74,81,"PHL","PIT",267,5,27,0,0,0,0,74
"5314",2008,11,16,7,1007,950,1733,1715,"WN",1982,"N413WN",266,265,247,18,17,"LAS","BWI",2106,3,16,9,0,1,0,8
"5315",2008,11,16,7,1812,1720,1837,1755,"WN",2926,"N900WN",85,95,69,42,52,"PIT","MDW",402,2,14,0,0,0,0,42
"5316",2008,11,16,7,1542,1410,1700,1535,"WN",2068,"N610WN",78,85,59,85,92,"PHL","RDU",336,4,15,3,0,0,0,82
"5317",2008,11,16,7,1353,1345,1547,1525,"WN",2618,"N647SW",114,100,88,22,8,"RDU","MCO",534,4,22,3,0,14,0,5
"5318",2008,11,16,7,1646,1605,1748,1700,"WN",2324,"N605SW",62,55,43,48,41,"TPA","FLL",197,7,12,0,0,7,0,41
"5319",2008,11,16,7,1827,1732,2159,2130,"XE",2599,"N13123",152,178,122,29,55,"MSP","EWR",1008,8,22,0,0,29,0,0
"5320",2008,11,16,7,1333,1248,1529,1455,"XE",3064,"N13550",116,127,92,34,45,"CHS","EWR",628,6,18,0,0,34,0,0
"5321",2008,11,16,7,855,730,940,825,"XE",2046,"N14905",45,55,35,75,85,"AEX","IAH",190,4,6,75,0,0,0,0
"5322",2008,11,16,7,1835,1820,2144,2108,"XE",2991,"N13118",129,108,78,36,15,"MSP","CLE",622,4,47,0,0,21,0,15
"5323",2008,11,16,7,1715,1550,1939,1800,"XE",2424,"N15912",144,130,85,99,85,"CVG","EWR",569,11,48,0,0,99,0,0
"5324",2008,11,16,7,2028,1820,2214,2037,"XE",2165,"N18982",106,137,79,97,128,"CLT","EWR",529,14,13,0,0,97,0,0
"5325",2008,11,16,7,1603,1405,2005,1803,"XE",2236,"N13161",182,178,135,122,118,"MSP","EWR",1008,6,41,0,0,122,0,0
"5326",2008,11,16,7,1809,1615,2024,1827,"XE",3039,"N16999",135,132,101,117,114,"EWR","CAE",602,6,28,1,0,3,0,113
"5327",2008,11,16,7,1928,1838,2315,2230,"XE",2944,"N17159",167,172,135,45,50,"MEM","EWR",946,8,24,0,0,45,0,0
"5328",2008,11,16,7,1445,1330,1658,1533,"XE",2763,"N12921",133,123,74,85,75,"BGR","EWR",393,8,51,75,0,10,0,0
"5329",2008,11,16,7,2003,1610,2345,2000,"XE",3113,"N14204",162,170,144,225,233,"OMA","EWR",1133,7,11,0,0,225,0,0
"5330",2008,11,16,7,2152,2105,15,2325,"XE",2558,"N21129",203,200,170,50,47,"EWR","OMA",1133,5,28,47,0,3,0,0
"5331",2008,11,16,7,1918,1715,2101,1930,"XE",2737,"N26549",103,135,87,91,123,"GSP","EWR",594,9,7,0,0,91,0,0
"5332",2008,11,16,7,2235,1930,2355,2119,"XE",2218,"N13997",80,109,62,156,185,"EWR","RIC",278,6,12,156,0,0,0,0
"5333",2008,11,16,7,1513,1338,1904,1729,"XE",3092,"N14203",171,171,134,95,95,"MCI","EWR",1092,9,28,0,0,95,0,0
"5334",2008,11,16,7,1520,1515,1636,1619,"XE",2516,"N11548",76,64,46,17,5,"CLE","ROC",245,7,23,0,0,17,0,0
"5335",2008,11,16,7,1928,1832,2050,2007,"XE",2362,"N15574",82,95,65,43,56,"RIC","CLE",362,6,11,0,0,0,0,43
"5336",2008,11,16,7,1951,1930,2110,2040,"XE",2708,"N14171",79,70,43,30,21,"CLE","ROC",245,10,26,0,0,9,0,21
"5337",2008,11,16,7,910,830,1104,1005,"XE",2908,"N14153",114,95,80,59,40,"IAH","AMA",519,6,28,40,0,19,0,0
"5338",2008,11,16,7,748,750,1015,958,"XE",3098,"N16951",207,188,172,17,-2,"RDU","IAH",1043,15,20,0,0,17,0,0
"5339",2008,11,16,7,1259,1220,1432,1350,"XE",2035,"N13123",93,90,58,42,39,"PIT","EWR",319,6,29,0,0,42,0,0
"5340",2008,11,16,7,1852,1745,2223,2132,"XE",2914,"N14125",151,167,134,51,67,"MCI","EWR",1092,7,10,0,0,11,0,40
"5341",2008,11,16,7,2109,1925,2259,2134,"XE",2741,"N16963",110,129,86,85,104,"CVG","EWR",569,10,14,0,0,0,0,85
"5342",2008,11,16,7,1258,1213,1459,1415,"XE",2770,"N11150",121,122,106,44,45,"CVG","EWR",569,5,10,0,0,44,0,0
"5343",2008,11,16,7,1726,1610,1911,1802,"XE",2003,"N14179",105,112,84,69,76,"EWR","CMH",462,6,15,69,0,0,0,0
"5344",2008,11,16,7,2019,1855,2236,2113,"XE",3068,"N13979",137,138,90,83,84,"EWR","CLT",529,12,35,1,0,0,0,82
"5345",2008,11,16,7,1201,1122,1411,1322,"XE",2202,"N14993",130,120,92,49,39,"CLT","EWR",529,8,30,0,0,49,0,0
"5346",2008,11,16,7,1924,1905,2256,2159,"YV",7188,"N27173",152,114,87,57,19,"ORD","CAE",666,4,61,0,0,38,0,19
"5347",2008,11,16,7,1001,1006,1153,1129,"YV",7144,"N571ML",112,83,35,24,-5,"PHL","IAD",134,4,73,0,0,24,0,0
"5348",2008,11,16,7,955,945,1150,1114,"YV",2684,"N910FJ",115,89,56,36,10,"CLT","BWI",361,8,51,36,0,0,0,0
"5349",2008,11,16,7,1459,1447,1529,1509,"YV",2732,"N923FJ",90,82,62,20,12,"PHX","LGB",355,3,25,20,0,0,0,0
"5350",2008,11,16,7,2200,2115,2345,2300,"YV",2614,"N925FJ",105,105,85,45,45,"CLT","EWR",529,5,15,0,0,45,0,0
"5351",2008,11,16,7,1507,1428,1631,1607,"YV",7214,"N516LR",84,99,69,24,39,"PVD","IAD",372,6,9,24,0,0,0,0
"5352",2008,11,16,7,1315,1309,1658,1640,"YV",2980,"N914FJ",163,151,142,18,6,"PHX","OMA",1037,4,17,18,0,0,0,0
"5353",2008,11,16,7,1535,1357,1812,1641,"YV",7246,"N17156",97,104,78,91,98,"ORD","GSO",590,4,15,91,0,0,0,0
"5354",2008,11,16,7,1158,1107,1334,1228,"YV",7215,"N508MJ",156,141,130,66,51,"SAV","ORD",773,6,20,66,0,0,0,0
"5355",2008,11,16,7,1531,1300,1724,1455,"YV",7154,"N27185",53,55,27,149,151,"ORD","FWA",157,6,20,149,0,0,0,0
"5356",2008,11,16,7,1505,1445,1705,1637,"YV",2667,"N917FJ",180,172,138,28,20,"CLT","IAH",913,8,34,28,0,0,0,0
"5357",2008,11,16,7,2001,1821,2053,1917,"YV",7090,"N592ML",52,56,26,96,100,"MSN","ORD",109,11,15,96,0,0,0,0
"5358",2008,11,16,7,1658,1426,1933,1710,"YV",7108,"N17175",95,104,71,143,152,"ORD","ROA",531,3,21,143,0,0,0,0
"5359",2008,11,16,7,1819,1822,2039,2024,"YV",7224,"N75991",80,62,41,15,-3,"ORD","MBS",222,4,35,0,0,15,0,0
"5360",2008,11,17,1,1726,1440,2006,1718,"9E",2227,"87219E",100,98,76,168,166,"MEM","CMH",518,4,20,166,0,2,0,0
"5361",2008,11,17,1,1608,1450,1700,1555,"9E",2628,"84959E",52,65,36,65,78,"MEM","BNA",200,5,11,0,0,0,0,65
"5362",2008,11,17,1,1257,1156,1307,1223,"9E",2318,"88779E",70,87,55,44,61,"DTW","ATW",297,3,12,44,0,0,0,0
"5363",2008,11,17,1,1631,1540,1940,1856,"9E",2624,"80279E",129,136,107,44,51,"DEN","MEM",872,7,15,0,0,0,0,44
"5364",2008,11,17,1,955,925,1136,1120,"9E",2244,"87839E",101,115,80,16,30,"MEM","AUS",559,6,15,0,0,0,0,16
"5365",2008,11,17,1,1438,1335,1609,1510,"9E",2625,"80279E",151,155,127,59,63,"MEM","DEN",872,6,18,59,0,0,0,0
"5366",2008,11,17,1,1920,1907,2117,2045,"9E",2912,"89689E",117,98,66,32,13,"DTW","GSO",460,3,48,13,0,19,0,0
"5367",2008,11,17,1,2118,2110,2320,2247,"9E",2916,"85779E",122,97,72,33,8,"DTW","SWF",479,4,46,8,0,25,0,0
"5368",2008,11,17,1,1305,1305,1608,1548,"9E",2362,"89609E",123,103,98,20,0,"BNA","DTW",457,15,10,0,0,20,0,0
"5369",2008,11,17,1,2005,1928,2101,2021,"9E",2986,"89409E",56,53,24,40,37,"DTW","AZO",113,8,24,37,0,3,0,0
"5370",2008,11,17,1,1002,925,1136,1100,"AA",1056,"N4YNAA",94,95,80,36,37,"DFW","STL",551,3,11,36,0,0,0,0
"5371",2008,11,17,1,2016,1630,2222,1905,"AA",295,"N343AA",186,215,167,197,226,"MIA","ORD",1197,8,11,194,0,0,0,3
"5372",2008,11,17,1,1446,1450,1706,1650,"AA",717,"N530AA",200,180,162,16,-4,"MCO","ORD",1005,6,32,0,0,16,0,0
"5373",2008,11,17,1,908,910,1257,1240,"AA",39,"N5DGAA",349,330,326,17,-2,"SFO","HNL",2398,4,19,0,0,17,0,0
"5374",2008,11,17,1,820,800,1704,1615,"AA",118,"N335AA",344,315,301,49,20,"LAX","JFK",2475,13,30,20,0,29,0,0
"5375",2008,11,17,1,2043,2020,2147,2130,"AA",1765,"N4YSAA",64,70,47,17,23,"ORD","STL",258,5,12,0,0,0,0,17
"5376",2008,11,17,1,1550,1540,1751,1725,"AA",1050,"N562AA",121,105,88,26,10,"DFW","OMA",583,8,25,10,0,16,0,0
"5377",2008,11,17,1,855,840,1245,1225,"AA",1394,"N506AA",170,165,144,20,15,"DFW","FLL",1119,9,17,15,0,5,0,0
"5378",2008,11,17,1,848,830,1348,1310,"AA",1857,"N3BVAA",240,220,209,38,18,"BWI","SJU",1565,18,13,18,0,20,0,0
"5379",2008,11,17,1,1214,1005,1315,1120,"AA",733,"N443AA",61,75,41,115,129,"LAX","LAS",236,8,12,115,0,0,0,0
"5380",2008,11,17,1,1133,1000,1333,1215,"AA",1487,"N5DLAA",240,255,222,78,93,"ORD","RNO",1671,6,12,78,0,0,0,0
"5381",2008,11,17,1,1733,1705,1949,1930,"AA",1880,"N5FGAA",196,205,167,19,28,"MIA","DFW",1121,10,19,19,0,0,0,0
"5382",2008,11,17,1,2018,1945,2340,2300,"AA",874,"N4WMAA",142,135,112,40,33,"ORD","BOS",867,6,24,33,0,7,0,0
"5383",2008,11,17,1,2100,2000,2330,2255,"AA",2202,"N052AA",150,175,127,35,60,"MIA","JFK",1090,7,16,35,0,0,0,0
"5384",2008,11,17,1,1736,1645,2115,2020,"AA",1386,"N632AA",159,155,130,55,51,"DFW","FLL",1119,5,24,30,0,4,0,21
"5385",2008,11,17,1,1922,1900,2116,2050,"AA",1411,"N251AA",174,170,107,26,22,"EWR","ORD",719,17,50,0,0,26,0,0
"5386",2008,11,17,1,1742,1630,1915,1800,"AA",1424,"N506AA",93,90,64,75,72,"DFW","MEM",432,4,25,72,0,3,0,0
"5387",2008,11,17,1,1435,1400,1641,1620,"AA",1094,"N3CJAA",126,140,112,21,35,"MIA","DCA",920,3,11,21,0,0,0,0
"5388",2008,11,17,1,2038,2020,30,5,"AA",2404,"N531AA",172,165,148,25,18,"DFW","BWI",1217,7,17,18,0,7,0,0
"5389",2008,11,17,1,1249,1120,1509,1355,"AA",1441,"N4YHAA",260,275,244,74,89,"ORD","SEA",1721,8,8,74,0,0,0,0
"5390",2008,11,17,1,1729,1645,1924,1855,"AA",677,"N593AA",235,250,221,29,44,"DFW","PDX",1616,2,12,4,0,0,0,25
"5391",2008,11,17,1,1915,1840,2153,2110,"AA",1223,"N4YDAA",278,270,248,43,35,"ORD","SEA",1721,8,22,0,0,19,0,24
"5392",2008,11,17,1,713,715,1520,1459,"AA",258,"N5EBAA",307,284,278,21,-2,"LAS","JFK",2248,5,24,0,0,21,0,0
"5393",2008,11,17,1,638,600,1021,955,"AA",780,"N613AA",163,175,143,26,38,"ORD","MIA",1197,5,15,26,0,0,0,0
"5394",2008,11,17,1,1154,835,1247,930,"AA",404,"N629AA",53,55,33,197,199,"MIA","MCO",193,3,17,197,0,0,0,0
"5395",2008,11,17,1,815,745,1031,1010,"AA",2328,"N4XTAA",136,145,116,21,30,"DFW","ORD",802,8,12,21,0,0,0,0
"5396",2008,11,17,1,1418,1400,1510,1448,"AS",64,"N764AS",52,48,27,22,18,"JNU","PSG",123,5,20,0,0,4,0,18
"5397",2008,11,17,1,1410,1345,1605,1520,"AS",37,"N513AS",235,215,210,45,25,"MSP","SEA",1399,6,19,0,0,20,0,25
"5398",2008,11,17,1,2121,1955,47,2328,"AS",654,"N754AS",146,153,132,79,86,"PDX","PHX",1009,4,10,0,0,0,0,79
"5399",2008,11,17,1,1023,1000,1301,1240,"AS",87,"N772AS",218,220,198,21,23,"SEA","ANC",1449,5,15,21,0,0,0,0
"5400",2008,11,17,1,1600,1530,2026,1950,"AS",96,"N551AS",206,200,184,36,30,"ANC","SEA",1449,5,17,6,0,6,0,24
"5401",2008,11,17,1,1716,1635,1925,1900,"AS",569,"N649AS",129,145,116,25,41,"LAX","PDX",834,1,12,0,0,0,0,25
"5402",2008,11,17,1,718,700,1003,932,"AS",250,"N323AS",165,152,129,31,18,"SEA","LAX",954,13,23,18,0,13,0,0
"5403",2008,11,17,1,1121,1055,1336,1319,"AS",563,"N649AS",135,144,115,17,26,"LAX","PDX",834,2,18,17,0,0,0,0
"5404",2008,11,17,1,1237,1220,1440,1425,"AS",344,"N792AS",123,125,104,15,17,"SEA","OAK",671,5,14,15,0,0,0,0
"5405",2008,11,17,1,204,130,651,600,"AS",128,"N581AS",227,210,195,51,34,"FAI","SEA",1533,13,19,0,0,17,0,34
"5406",2008,11,17,1,1310,1235,1905,1828,"AS",22,"N562AS",235,233,203,37,35,"SEA","ORD",1721,10,22,0,0,37,0,0
"5407",2008,11,17,1,625,630,832,816,"B6",1082,"N258JB",127,106,75,16,-5,"CLT","JFK",541,14,38,0,0,16,0,0
"5408",2008,11,17,1,1539,1450,1841,1759,"B6",454,"N618JB",182,189,153,42,49,"FLL","BOS",1237,9,20,13,0,0,0,29
"5409",2008,11,17,1,904,850,1735,1704,"B6",204,"N627JB",331,314,304,31,14,"LGB","JFK",2465,14,13,14,0,17,0,0
"5410",2008,11,17,1,2216,1855,123,2205,"B6",922,"N265JB",127,130,109,198,201,"ORD","BOS",867,3,15,198,0,0,0,0
"5411",2008,11,17,1,907,825,1222,1139,"CO",1402,"N12116",375,374,323,43,42,"EWR","LAX",2454,4,48,42,0,1,0,0
"5412",2008,11,17,1,657,655,1014,956,"CO",1554,"N75858",197,181,147,18,2,"EWR","PBI",1024,6,44,0,0,18,0,0
"5413",2008,11,17,1,1824,1805,1919,1902,"CO",1603,"N72405",55,57,30,17,19,"IAH","AUS",140,6,19,17,0,0,0,0
"5414",2008,11,17,1,1036,825,1300,1100,"CO",393,"N12125",144,155,124,120,131,"MCO","EWR",938,8,12,120,0,0,0,0
"5415",2008,11,17,1,1534,1505,1804,1737,"CO",728,"N14605",270,272,223,27,29,"EWR","DEN",1605,10,37,27,0,0,0,0
"5416",2008,11,17,1,826,745,1054,1007,"CO",1003,"N33286",148,142,122,47,41,"CLE","MCO",895,5,21,41,0,6,0,0
"5417",2008,11,17,1,1421,1359,1636,1617,"CO",1059,"N21723",195,198,171,19,22,"DCA","IAH",1208,8,16,4,0,0,0,15
"5418",2008,11,17,1,1549,1540,1703,1638,"CO",1706,"N33264",74,58,37,25,9,"AUS","IAH",140,14,23,9,0,16,0,0
"5419",2008,11,17,1,1117,1115,1833,1817,"CO",480,"N57857",256,242,223,16,2,"LAS","CLE",1825,6,27,0,0,16,0,0
"5420",2008,11,17,1,1153,1139,2016,1959,"CO",449,"N14250",323,320,294,17,14,"SFO","EWR",2565,19,10,14,0,3,0,0
"5421",2008,11,17,1,659,700,858,835,"DL",419,"N662DN",119,95,73,23,-1,"RDU","ATL",356,25,21,0,0,23,0,0
"5422",2008,11,17,1,838,840,1034,1013,"DL",1703,"N908DL",116,93,68,21,-2,"CVG","ATL",373,7,41,0,0,21,0,0
"5423",2008,11,17,1,1109,1110,1327,1305,"DL",859,"N642DL",138,115,95,22,-1,"ATL","FLL",581,7,36,0,0,22,0,0
"5424",2008,11,17,1,845,845,1001,942,"DL",1243,"N3769L",196,177,162,19,0,"CVG","DEN",1069,8,26,0,0,19,0,0
"5425",2008,11,17,1,1132,1110,1226,1211,"DL",1209,"N909DA",114,121,88,15,22,"SLC","PDX",630,4,22,0,0,0,0,15
"5426",2008,11,17,1,830,830,1036,1021,"DL",987,"N603DL",126,111,89,15,0,"ATL","MIA",595,8,29,0,0,15,0,0
"5427",2008,11,17,1,1054,1045,1556,1538,"DL",748,"N6701",182,173,138,18,9,"DEN","ATL",1199,16,28,0,0,9,0,9
"5428",2008,11,17,1,1216,1025,1423,1254,"DL",1011,"N6709",127,149,105,89,111,"PHL","ATL",665,7,15,89,0,0,0,0
"5429",2008,11,17,1,1529,1300,1729,1452,"DL",815,"N689DL",120,112,84,157,149,"DCA","ATL",547,5,31,0,0,8,0,149
"5430",2008,11,17,1,733,730,933,907,"DL",802,"N631DL",120,97,75,26,3,"ATL","DCA",547,4,41,0,0,26,0,0
"5431",2008,11,17,1,1407,1405,1554,1530,"DL",30,"N916DL",107,85,60,24,2,"BOS","JFK",187,14,33,0,0,24,0,0
"5432",2008,11,17,1,1613,1555,1728,1652,"DL",1516,"N922DL",75,57,32,36,18,"ATL","GSP",153,4,39,18,0,18,0,0
"5433",2008,11,17,1,1030,950,1207,1124,"DL",961,"N832MH",97,94,57,43,40,"ATL","MCO",403,7,33,40,0,3,0,0
"5434",2008,11,17,1,1030,1020,1143,1124,"DL",1240,"N3745B",73,64,41,19,10,"SAV","ATL",215,8,24,0,0,9,0,10
"5435",2008,11,17,1,724,730,908,843,"DL",759,"N952DL",164,133,110,25,-6,"ATL","DFW",732,5,49,0,0,25,0,0
"5436",2008,11,17,1,1907,1855,2046,2030,"DL",1084,"N990DL",99,95,67,16,12,"ATL","ORF",516,5,27,12,0,4,0,0
